donation_id,date,filer_id
oJ3vD5afqGBY,2019-04-30,1408942
sqnthCTtzs4p,2019-06-18,1408942
cyZ87FzQUtkF,2019-06-30,1408942
INC1086,2019-05-08,1407918
INC629,2019-03-03,1407918
cvSGp9gu7GLo,2019-06-17,1408942
INC1268,2019-05-08,1407918
INC574,2019-02-22,1407918
INC1009,2019-05-01,1407918
ly4Z7UT8OOYr,2019-05-29,1408942
pbS5oYq6iilS,2019-05-31,1408942
INC568,2019-02-22,1407918
wbKmAHHeosf7,2019-04-23,1408942
INC1118,2019-05-18,1407918
INC727,2019-03-02,1407918
ct2Qn9XkO9PT,2019-06-21,1408942
INC535,2019-01-23,1407918
oxsJAZu8UYTu,2019-03-01,1408942
INC696,2019-03-02,1407918
INC573,2019-02-22,1407918
skqb9UQJDwsd,2019-03-31,1408942
INC663,2019-03-14,1407918
BQDEAqAiYsA5,2019-05-14,1408942
INC799,2019-04-08,1407918
8nWqpkRgzaxr,2019-03-31,1408942
INC1303,2019-06-28,1407918
R6LZjrsjuO9W,2019-05-28,1408942
qRpBhAHdJoWg,2019-01-01,1408942
INC953,2019-04-18,1407918
sPhIup2fqV5U,2019-06-30,1408942
J8J3fLd3DQXL,2019-06-27,1408942
O6Dviki3NNfA,2019-05-05,1408942
vqalp6pEQbxi,2019-05-07,1408942
INC1093,2019-05-17,1407918
72JMmtRbWLmG,2019-04-06,1408942
X7yRGCqmvbWy,2019-03-08,1408942
tD8R6Q7U8grn,2019-06-06,1408942
bshbHebuF4gs,2019-05-03,1408942
JFxTUduzfoe3,2019-06-30,1408942
Tegde2sFpm3F,2019-05-28,1408942
iCwZYhG1xl1W,2019-06-27,1408942
INC712,2019-03-02,1407918
iQ4ldvwX5LQO,2019-04-28,1408942
OPIjWOkopgsh,2019-06-30,1408942
BHRSgJmPVNbu,2019-06-24,1408942
Vln76pJJTODt,2019-06-10,1408942
INC975,2019-04-25,1407918
e8VUzZwrTqtw,2019-05-18,1408942
INC1156,2019-05-21,1407918
63TS4pzCXTAZ,2019-05-29,1408942
IchBzuBBQhPo,2019-06-17,1408942
INC1220,2019-06-14,1407918
INC709,2019-03-06,1407918
INC731,2019-03-02,1407918
4oClBl1N6DFJ,2019-02-25,1408942
nSbRedkpGPCa,2019-06-30,1408942
UXAkFigLhReZ,2019-06-21,1408942
oDfkbxhCLjDK,2019-04-27,1408942
vUKOrcENDLy3,2019-06-06,1408942
9bckuhavG5SQ,2019-04-15,1408942
INC967,2019-04-17,1407918
INC937,2019-04-17,1407918
RkCXiOUu6oQi,2019-06-09,1408942
INC1332,2019-06-26,1407918
3iqfuHyVm8Md,2019-03-21,1408942
ovnk7pIJCYgT,2019-05-30,1408942
TNNPgDclmXOT,2019-05-31,1408942
INC1103,2019-05-17,1407918
INC581,2019-02-22,1407918
INC993,2019-05-02,1407918
er8QdPGCPukV,2019-06-12,1408942
INC1043,2019-05-08,1407918
INC1082,2019-05-09,1407918
exxZTwGqlVH9,2019-06-29,1408942
gQ9jJg6hQmF3,2019-06-30,1408942
INC814,2019-03-28,1407918
INC1006,2019-05-05,1407918
9RNKUYJP9XAA,2019-02-28,1408942
INC943,2019-04-17,1407918
INC653,2019-03-08,1407918
rV3TV9EbYabk,2019-04-11,1408942
oh5DmljbhkmM,2019-06-19,1408942
INC1026,2019-05-08,1407918
INC518,2019-02-09,1407918
Gft1cB4M477B,2019-06-03,1408942
5TylsQOYxujT,2019-06-20,1408942
tTBE5iCpaRxb,2019-06-30,1408942
f67RlTkWccaA,2019-04-18,1408942
INC1085,2019-05-09,1407918
3bplOldRZjtx,2019-02-22,1408942
INC1100,2019-04-17,1407918
iaPCJLtu4mb4,2019-05-01,1408942
INC515,2019-01-23,1407918
HnwAGfZSuzeM,2019-02-25,1408942
VrNBdGJhPntI,2019-06-30,1408942
INC529,2019-01-23,1407918
INC1008,2019-05-03,1407918
INC646,2019-03-07,1407918
INC964,2019-04-17,1407918
INC1318,2019-06-29,1407918
INC1145,2019-05-20,1407918
5ViIsdJ6YBBd,2019-04-19,1408942
ehfjDZc1BUFx,2019-05-16,1408942
IbvhOTfr4jaM,2019-06-19,1408942
INC1249,2019-06-15,1407918
INC553,2019-02-19,1407918
cMguaeUxfgM4,2019-04-12,1408942
lkGzgWs977Wa,2019-05-18,1408942
jebM6PdJF2yZ,2019-05-18,1408942
INC1233,2019-06-07,1407918
INC741,2019-03-02,1407918
INC810,2019-03-20,1407918
Ncs9KVAcK1Ic,2019-06-30,1408942
INC1307,2019-06-28,1407918
INC758,2019-03-25,1407918
INC1267,2019-06-21,1407918
INC618,2019-02-26,1407918
sce1St4gTOXJ,2019-03-18,1408942
4On4yLsrBkw5,2019-05-31,1408942
INC516,2019-01-23,1407918
AZupdTAX2T22,2019-05-31,1408942
PQhOo8A7sCOR,2019-04-20,1408942
INC721,2019-03-02,1407918
INC532,2019-01-23,1407918
INC1215,2019-06-06,1407918
D4JLcrOHEjII,2019-06-20,1408942
qyl6JqmAtpyb,2019-05-18,1408942
INC802,2019-04-08,1407918
3f15eT958ZRf,2019-05-28,1408942
2eh3SK6wfrTX,2019-03-29,1408942
HsYlWf9DMcvz,2019-06-20,1408942
kY6sWjwOIlO8,2019-02-25,1408942
fUSeApJUhdIo,2019-03-13,1408942
INC1034,2019-05-08,1407918
INC631,2019-03-13,1407918
INC628,2019-03-03,1407918
swCUY2KhUI8K,2019-06-28,1408942
INC950,2019-04-18,1407918
fVZAQNh6Niqj,2019-05-10,1408942
INC1149,2019-05-20,1407918
9uM1HAvaCb5L,2019-05-30,1408942
pQWdmoyFCBaP,2019-06-26,1408942
bU6Xy6dCalOz,2019-05-18,1408942
fbNZcoc89tNI,2019-06-29,1408942
INC466,2019-01-04,1407918
INC544,2019-02-16,1407918
INC733,2019-03-14,1407918
Ol82qwpB1w7G,2019-05-23,1408942
INC1073,2019-05-09,1407918
1C77baIhKqdK,2019-04-30,1408942
INC538,2019-01-23,1407918
L9qvvT1uf4bN,2019-06-03,1408942
INC818,2019-04-10,1407918
INC575,2019-02-22,1407918
bTh29iFQwslj,2019-06-21,1408942
INC1340,2019-06-26,1407918
mOrBOgHHAElt,2019-06-28,1408942
INC960,2019-04-17,1407918
3bawBAAhVO1H,2019-05-14,1408942
INC524,2019-02-10,1407918
luIjkGsxXMG2,2019-04-25,1408942
ar9rcjBvMA6A,2019-03-08,1408942
INC543,2019-01-23,1407918
INC1075,2019-04-04,1407918
INC813,2019-03-28,1407918
INC521,2019-02-09,1407918
hWQb4kIyudo5,2019-05-17,1408942
VVhh7vDrtkwI,2019-02-10,1408942
sfVDqugul6be,2019-06-29,1408942
GNPGghmcdWYe,2019-06-30,1408942
SYjNkWp5Hy68,2019-06-30,1408942
8ddhKA8mvvFy,2019-05-21,1408942
INC513,2019-02-04,1407918
uh9b5kiSKC3j,2019-06-17,1408942
INC946,2019-04-18,1407918
INC1080,2019-05-15,1407918
INC1248,2019-06-07,1407918
FJObBibHcKyV,2019-04-17,1408942
INC1072,2019-05-09,1407918
INC715,2019-03-13,1407918
INC997,2019-04-30,1407918
1rZdBTv8RCXq,2019-06-19,1408942
INC1338,2019-06-21,1407918
hIzs46FoyAXN,2019-06-29,1408942
INC1045,2019-05-07,1407918
INC493,2019-01-17,1407918
cdBA2FrBlM6H,2019-03-14,1408942
cftjLoewQJ6q,2019-06-06,1408942
INC566,2019-02-22,1407918
YQl3iw9WY2fs,2019-04-24,1408942
KfwX3XASqPbN,2019-05-20,1408942
INC1305,2019-06-28,1407918
INC617,2019-02-26,1407918
INC816,2019-03-28,1407918
INC965,2019-04-17,1407918
fOydPTYzL2Ag,2019-02-02,1408942
OBigIWiXgDqE,2019-05-14,1408942
UCjvMMLvwskK,2019-05-30,1408942
INC625,2019-03-02,1407918
INC938,2019-04-17,1407918
LeOHNwwnMLSz,2019-05-09,1408942
INC809,2019-03-20,1407918
INC1096,2019-05-18,1407918
INC1343,2019-06-21,1407918
SR5pP126G4tB,2019-05-20,1408942
1UbjyAAeDpEu,2019-06-30,1408942
2KTJnllc6ybW,2019-06-19,1408942
6WqWO17QLAJW,2019-03-01,1408942
51znnyqrZ43Q,2019-06-12,1408942
pfLnUaWVB9fd,2019-06-18,1408942
INC623,2019-03-01,1407918
OUsBwjMjGVgi,2019-06-26,1408942
INC744,2019-03-13,1407918
AVArS8UYywEh,2019-06-27,1408942
SuXUSlHRmwie,2019-06-30,1408942
n9In4Vp5eq4K,2019-06-12,1408942
INC523,2019-01-08,1407918
GgsXdsBX1LEI,2019-04-26,1408942
INC1119,2019-03-10,1407918
INC817,2019-04-10,1407918
INC514,2019-01-23,1407918
INC528,2019-01-16,1407918
INC1044,2019-05-07,1407918
mshYhhbOHGfr,2019-06-30,1408942
INC1222,2019-06-15,1407918
INC570,2019-02-22,1407918
INC676,2019-03-15,1407918
bl4RWfjpcxBR,2019-06-30,1408942
yRIRhvmGTDzb,2019-05-18,1408942
8Af2jZUWvTO3,2019-06-04,1408942
f78mZ6W3kloV,2019-06-30,1408942
MKc65tLzJabT,2019-03-03,1408942
j6RXYYMONdEF,2019-06-27,1408942
xMlXLDKFGaBb,2019-06-29,1408942
jL3vYI37AwwJ,2019-06-11,1408942
INC519,2019-02-05,1407918
ypu8QfhCIz5n,2019-03-25,1408942
INC714,2019-03-14,1407918
w4gHKJCdtLqU,2019-04-28,1408942
5nFoLGaUiKXL,2019-06-30,1408942
xAmb1vD3tuXv,2019-05-15,1408942
INC1155,2019-05-20,1407918
INC1344,2019-06-26,1407918
INC724,2019-03-14,1407918
vt6YMqMdz4LC,2019-04-27,1408942
9rbR8QPIHMOE,2019-05-20,1408942
INC951,2019-04-17,1407918
INC648,2019-03-04,1407918
INC1074,2019-05-07,1407918
INC1107,2019-05-08,1407918
nCTh1Bs5Teke,2019-05-01,1408942
M19SlesoIm7o,2019-06-30,1408942
ug2d15xXZ3SE,2019-06-25,1408942
INC750,2019-03-25,1407918
INC537,2019-01-23,1407918
EHsCiOSiFA4r,2019-04-26,1408942
INC691,2019-03-22,1407918
INC1018,2019-05-08,1407918
GQZfJvkdjWhh,2019-01-09,1408942
ucEe1EBhbTwX,2019-06-21,1408942
INC979,2019-04-26,1407918
INC525,2019-02-09,1407918
4DkxaliAMV6Q,2019-04-30,1408942
INC1158,2019-05-20,1407918
83zvX2CU49e7,2019-06-11,1408942
INC536,2019-01-23,1407918
fe2gawcpvInz,2019-05-27,1408942
INC497,2019-02-02,1407918
INC800,2019-04-12,1407918
INC1306,2019-06-29,1407918
INC1336,2019-06-26,1407918
le2seSVOus8B,2019-02-06,1408942
tvBOneem3AQa,2019-05-08,1408942
VvbSo4QKnLSk,2019-03-24,1408942
zi8YhnUNw48G,2019-06-18,1408942
vRGsqXpDa1Nc,2019-04-21,1408942
INC807,2019-03-28,1407918
INC782,2019-04-08,1407918
OZ1bUFDf2LfH,2019-04-29,1408942
5EIyy2dKdmgA,2019-03-25,1408942
9hhONtiNQ6OE,2019-05-16,1408942
INC732,2019-03-14,1407918
INC1108,2019-05-15,1407918
INC1269,2019-05-08,1407918
7NgD5JawmYTm,2019-06-20,1408942
INC619,2019-02-26,1407918
INC1151,2019-05-22,1407918
T5rXdQ8rNfOk,2019-06-20,1408942
INC637,2019-03-07,1407918
FLlVortNL9aG,2019-05-18,1408942
INC672,2019-03-13,1407918
QhIoGnwBtVOm,2019-04-21,1408942
WPZoNCutsSFl,2019-06-17,1408942
INC738,2019-03-14,1407918
INC1147,2019-05-20,1407918
maFgdwUYfpTY,2019-06-29,1408942
INC1326,2019-06-27,1407918
INC644,2019-03-08,1407918
ZLqI7qRlEtAD,2019-06-20,1408942
pa6H6CxQzcvV,2019-06-17,1408942
xp3lJ6kR9wJL,2019-06-06,1408942
INC1243,2019-05-28,1407918
hK4XlpisaahV,2019-06-20,1408942
IobrZs46hiEL,2019-06-17,1408942
INC1022,2019-05-09,1407918
INC692,2019-03-22,1407918
INC1309,2019-06-28,1407918
lKJg1pfLctew,2019-06-20,1408942
EHGAFTY83Pav,2019-05-08,1408942
INC936,2019-04-18,1407918
lI7BBulLLFRe,2019-06-19,1408942
kcfF8dtozR3x,2019-06-21,1408942
uh34QKoMWQfb,2019-06-03,1408942
bOjzdnarUx7X,2019-06-15,1408942
INC1148,2019-04-17,1407918
XwoTDyRBXI4Q,2019-06-30,1408942
INC935,2019-04-15,1407918
DsMOu6LfpCpX,2019-03-03,1408942
INC690,2019-03-22,1407918
INC742,2019-03-02,1407918
ycr6CRAQ64v1,2019-06-19,1408942
5ajcBDa6AoDw,2019-02-23,1408942
INC699,2019-03-14,1407918
INC772,2019-04-01,1407918
INC719,2019-03-14,1407918
INC1228,2019-06-15,1407918
INC1316,2019-06-29,1407918
tcpVOUw6hrzq,2019-03-02,1408942
INC811,2019-03-20,1407918
jPLxtOLduu2C,2019-05-31,1408942
tEXovwTi8tDY,2019-06-27,1408942
JjejhhFrrT8B,2019-03-26,1408942
NePe43gjezco,2019-06-26,1408942
aNPtwMtFKUGi,2019-05-17,1408942
3fQRY7IzYK2J,2019-04-26,1408942
2cZhrugDJYO3,2019-04-22,1408942
INC942,2019-04-17,1407918
PkgCfLUjlbIR,2019-04-15,1408942
INC576,2019-02-22,1407918
INC963,2019-04-17,1407918
eu1rEXr8K5Z6,2019-04-25,1408942
INC1323,2019-06-29,1407918
INC579,2019-02-22,1407918
INC693,2019-03-02,1407918
INC1300,2019-06-28,1407918
dJtQvC241YhV,2019-06-29,1408942
INC711,2019-03-02,1407918
INC670,2019-03-14,1407918
INC736,2019-03-02,1407918
9U75qUp2mjXu,2019-06-30,1408942
INC636,2019-03-07,1407918
Aa9aYpkvSSZl,2019-05-18,1408942
PsgsTExIh8tZ,2019-06-10,1408942
qMInMXu8ncWR,2019-06-19,1408942
fzm6U6cYTCeU,2019-05-31,1408942
Bjg9htihSfkb,2019-03-21,1408942
INC1067,2019-03-14,1407918
INC728,2019-03-14,1407918
twVBX8HPgKIg,2019-05-29,1408942
INC978,2019-04-25,1407918
INC716,2019-03-13,1407918
INC815,2019-03-28,1407918
INC1070,2019-04-12,1407918
h5TVszXhafOJ,2019-03-25,1408942
INC773,2019-04-05,1407918
l3EAgC6wbLjT,2019-06-17,1408942
INC947,2019-04-19,1407918
INC743,2019-03-13,1407918
INC527,2019-01-23,1407918
2swkpJhbcHAR,2019-05-16,1408942
ZzgpJBSCt5Bm,2019-06-27,1408942
CzCGmlwR63oc,2019-05-02,1408942
cPUR8bNMkri4,2019-06-25,1408942
INC1261,2019-06-19,1407918
ZMocsZD4JsLb,2019-06-30,1408942
INC578,2019-02-22,1407918
INC1212,2019-06-07,1407918
hOt1xvFjLb2a,2019-06-24,1408942
INC626,2019-03-02,1407918
3tHbaNPCoysy,2019-06-20,1408942
GDRrYdkvH8YF,2019-04-28,1408942
INC1039,2019-05-07,1407918
OWEQNWI6nZ65,2019-05-14,1408942
OQYdN5c33qwe,2019-05-16,1408942
INC1266,2019-06-21,1407918
gIeqtMCYBDX8,2019-03-26,1408942
NujD1lUT9FuE,2019-06-21,1408942
XLt1wEp3EbhZ,2019-03-22,1408942
INC1335,2019-06-29,1407918
evnnwLvySGah,2019-04-24,1408942
lUkVvCe2sDYS,2019-06-20,1408942
biPyck5usEjQ,2019-06-29,1408942
INC1322,2019-06-28,1407918
INC645,2019-03-07,1407918
INC674,2019-03-13,1407918
INC1016,2019-05-08,1407918
UMivxXYT9LHA,2019-06-30,1408942
INC1000,2019-05-03,1407918
INC1110,2019-05-02,1407918
rxiLHMbQigJg,2019-03-19,1408942
INC954,2019-04-18,1407918
INC786,2019-04-10,1407918
INC961,2019-04-17,1407918
INC520,2019-02-05,1407918
INC634,2019-03-10,1407918
INC1345,2019-06-26,1407918
VQaQrXA1UVgf,2019-03-20,1408942
XeTzq1dfWkiy,2019-03-21,1408942
G1QEb7COReKV,2019-03-01,1408942
srUMiuKC6Q1K,2019-04-28,1408942
INC1081,2019-05-08,1407918
thUgJjrDUbcc,2019-05-27,1408942
xSc7izGBBdq9,2019-06-20,1408942
YHOKuU2B741A,2019-05-26,1408942
yAgK5wrYZQt8,2019-06-10,1408942
aLCCbHhTpHgb,2019-03-05,1408942
INC1153,2019-04-15,1407918
INC649,2019-03-08,1407918
INC1035,2019-05-06,1407918
rzya44adKcQY,2019-02-22,1408942
INC757,2019-03-26,1407918
INC819,2019-03-06,1407918
OkhppFalu1pi,2019-02-08,1408942
8l4A8M8xy5rd,2019-05-16,1408942
rvFaKIZnrLvP,2019-03-25,1408942
INC534,2019-01-23,1407918
INC1302,2019-06-28,1407918
pbtli2y6hNJ8,2019-05-13,1408942
5XiQFalAoOJb,2019-05-23,1408942
INC962,2019-04-17,1407918
INC805,2019-04-14,1407918
SF2XBUWatQbP,2019-06-07,1408942
ZgIfJ8n4iFYk,2019-03-03,1408942
INC1031,2019-05-08,1407918
INC1348,2019-06-21,1407918
INC1020,2019-05-08,1407918
gSSj5niMdW3w,2019-06-20,1408942
bqdJXJ5dePjJ,2019-06-02,1408942
jNm7JaSUwLhl,2019-06-05,1408942
INC1341,2019-06-21,1407918
nZxxzvCSmUie,2019-04-29,1408942
INC1028,2019-05-08,1407918
INC1157,2019-05-23,1407918
INC1101,2019-05-04,1407918
INC1314,2019-06-29,1407918
jRb88nRmh2lh,2019-05-21,1408942
INC804,2019-04-14,1407918
3kmN1sgRMpBT,2019-06-30,1408942
NDRyq8dORSxe,2019-03-03,1408942
abKGUtI4vmHu,2019-06-27,1408942
INC1104,2019-05-08,1407918
INC677,2019-03-15,1407918
INC1011,2019-04-17,1407918
INC588,2019-02-27,1407918
qcBFywRPK7k8,2019-05-31,1408942
MheuR5Jt1Jta,2019-06-06,1408942
15UQqERHC6Vh,2019-06-28,1408942
lDsd5S8wZ4qW,2019-02-22,1408942
Ak7CqElfj9Md,2019-03-21,1408942
NcpkxhNhdhCe,2019-05-11,1408942
uIyehp8rCv5T,2019-06-29,1408942
UWhtspxnP2SO,2019-06-20,1408942
fE5wbmYZ7mnk,2019-06-04,1408942
FNPGTdFae3r7,2019-06-05,1408942
8JjlqB82vbut,2019-06-12,1408942
xZxSgZDNbITa,2019-05-30,1408942
INC1109,2019-05-15,1407918
jmr2DOe7eXis,2019-04-06,1408942
hPgDDgjgYgdY,2019-04-16,1408942
